Customer ID,Age,Gender,Loyalty Member,Product Type,SKU,Rating,Order Status,Payment Method,Total Price,Unit Price,Quantity,Purchase Date,Shipping Type
13262,47,Female,No,Smartphone,SMP234,3,Cancelled,Credit Card,4558.72,1139.68,4,7/28/2024,Same Day
13263,66,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,786.41,786.41,1,1/21/2024,Standard
13265,34,Female,No,Headphones,HDP456,5,Cancelled,Credit Card,3611.8,361.18,10,2/22/2024,Standard
13267,24,Female,Yes,Smartwatch,SWT567,4,Cancelled,PayPal,459.5,459.5,1,6/18/2024,Expedited
13270,46,Female,No,Headphones,HDP456,2,Completed,Bank Transfer,361.18,361.18,1,8/14/2024,Same Day
13273,44,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,674.32,674.32,1,6/1/2024,Expedited
13273,44,Female,No,Smartphone,SMP234,2,Completed,PayPal,10257.12,1139.68,9,7/17/2024,Expedited
13275,62,Male,No,Laptop,LTP123,1,Completed,Bank Transfer,3371.6,674.32,5,1/29/2024,Standard
13276,64,Male,Yes,Smartwatch,SWT567,4,Completed,Bank Transfer,3676,459.5,8,9/5/2024,Standard
13280,68,Female,No,Laptop,LTP123,5,Completed,PayPal,2697.28,674.32,4,7/12/2024,Standard
13280,68,Female,No,Tablet,TBL345,4,Completed,Credit Card,4718.46,786.41,6,7/12/2024,Expedited
13280,68,Female,No,Laptop,LTP123,3,Completed,Credit Card,4720.24,674.32,7,8/31/2024,Expedited
13282,43,Female,No,Smartphone,SMP234,4,Completed,PayPal,4558.72,1139.68,4,6/21/2024,Standard
13283,41,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,1378.5,459.5,3,6/7/2024,Expedited
13283,41,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,10257.12,1139.68,9,6/15/2024,Expedited
13283,41,Female,No,Laptop,LTP123,4,Completed,PayPal,674.32,674.32,1,9/1/2024,Same Day
13284,69,Female,No,Tablet,TBL345,2,Completed,Credit Card,3145.64,786.41,4,6/8/2024,Expedited
13285,43,Female,Yes,Smartwatch,SWT567,2,Completed,PayPal,2757,459.5,6,4/26/2024,Standard
13285,43,Female,No,Smartwatch,SWT567,4,Completed,Credit Card,1378.5,459.5,3,8/2/2024,Same Day
13287,44,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,361.18,361.18,1,2/25/2024,Standard
13287,44,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,9/12/2024,Same Day
13288,49,Male,No,Smartwatch,SWT567,2,Completed,PayPal,3676,459.5,8,4/15/2024,Same Day
13288,49,Male,No,Laptop,LTP123,1,Cancelled,Credit Card,6068.88,674.32,9,7/23/2024,Standard
13288,49,Male,Yes,Smartwatch,SWT567,3,Completed,Bank Transfer,4595,459.5,10,8/22/2024,Expedited
13289,44,Male,No,Smartphone,SMP234,1,Cancelled,Bank Transfer,3419.04,1139.68,3,2/11/2024,Standard
13290,27,Female,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,8/30/2024,Same Day
13292,27,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,5394.56,674.32,8,8/14/2024,Standard
13294,36,Male,No,Headphones,HDP456,5,Completed,PayPal,1805.9,361.18,5,8/21/2024,Same Day
13295,49,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,2/6/2024,Same Day
13295,49,Male,No,Laptop,LTP123,2,Cancelled,Bank Transfer,3371.6,674.32,5,2/25/2024,Same Day
13296,76,Female,No,Laptop,LTP123,4,Completed,PayPal,6743.2,674.32,10,3/29/2024,Expedited
13297,52,Female,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,1/27/2024,Same Day
13299,20,Male,No,Tablet,TBL345,3,Completed,PayPal,1572.82,786.41,2,7/4/2024,Same Day
13299,20,Male,No,Smartwatch,SWT567,5,Completed,PayPal,3216.5,459.5,7,9/5/2024,Same Day
13300,50,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,4718.46,786.41,6,3/16/2024,Standard
13301,37,Male,No,Laptop,LTP123,3,Cancelled,PayPal,3371.6,674.32,5,4/25/2024,Expedited
13301,37,Male,No,Smartwatch,SWT567,4,Cancelled,Credit Card,4595,459.5,10,6/23/2024,Same Day
13302,22,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,1572.82,786.41,2,2/11/2024,Expedited
13303,79,Female,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,1139.68,1139.68,1,9/1/2024,Expedited
13305,22,Female,No,Laptop,LTP123,4,Completed,PayPal,5394.56,674.32,8,3/18/2024,Standard
13306,60,Male,No,Smartwatch,SWT567,3,Cancelled,Credit Card,2297.5,459.5,5,6/28/2024,Standard
13307,57,Male,No,Headphones,HDP456,2,Completed,Credit Card,1083.54,361.18,3,3/16/2024,Standard
13309,80,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,1/12/2024,Standard
13311,65,Male,Yes,Smartwatch,SWT567,4,Completed,PayPal,3676,459.5,8,3/22/2024,Standard
13311,65,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,5/7/2024,Standard
13312,50,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,1444.72,361.18,4,3/27/2024,Expedited
13312,50,Male,No,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,6/5/2024,Standard
13313,34,Male,No,Smartphone,SMP234,5,Completed,PayPal,7977.76,1139.68,7,3/29/2024,Standard
13314,72,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,3216.5,459.5,7,5/10/2024,Standard
13315,51,Female,No,Headphones,HDP456,1,Completed,Credit Card,1083.54,361.18,3,3/16/2024,Expedited
13316,34,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,4/15/2024,Same Day
13316,34,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,1572.82,786.41,2,4/28/2024,Same Day
13318,25,Male,No,Headphones,HDP456,4,Completed,Credit Card,1444.72,361.18,4,3/14/2024,Standard
13318,25,Male,No,Laptop,LTP123,5,Completed,PayPal,4720.24,674.32,7,4/9/2024,Same Day
13319,43,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,4595,459.5,10,6/11/2024,Expedited
13319,43,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919,459.5,2,8/22/2024,Expedited
13324,25,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,6743.2,674.32,10,6/25/2024,Standard
13325,76,Male,No,Headphones,HDP456,1,Completed,PayPal,2889.44,361.18,8,7/14/2024,Standard
13326,74,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,786.41,786.41,1,4/12/2024,Standard
13327,22,Female,Yes,Tablet,TBL345,5,Completed,PayPal,2359.23,786.41,3,3/28/2024,Same Day
13327,22,Female,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,3676,459.5,8,8/4/2024,Standard
13328,42,Male,No,Tablet,TBL345,3,Completed,PayPal,4718.46,786.41,6,5/29/2024,Expedited
13328,42,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4135.5,459.5,9,7/15/2024,Expedited
13329,65,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,9/6/2024,Standard
13330,35,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,1/11/2024,Same Day
13330,35,Male,No,Smartphone,SMP234,5,Completed,PayPal,9117.44,1139.68,8,4/29/2024,Same Day
13330,35,Male,Yes,Headphones,HDP456,1,Completed,Bank Transfer,3250.62,361.18,9,7/19/2024,Expedited
13331,46,Male,Yes,Smartwatch,SWT567,4,Completed,Credit Card,4135.5,459.5,9,4/29/2024,Standard
13332,60,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,8/13/2024,Standard
13332,60,Female,No,Headphones,HDP456,1,Cancelled,Bank Transfer,3611.8,361.18,10,9/12/2024,Expedited
13334,30,Male,No,Tablet,TBL345,3,Completed,Bank Transfer,7864.1,786.41,10,6/17/2024,Standard
13334,30,Male,No,Smartwatch,SWT567,2,Cancelled,Credit Card,1378.5,459.5,3,9/5/2024,Expedited
13336,44,Female,Yes,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,7/12/2024,Standard
13337,46,Female,No,Smartphone,SMP234,1,Cancelled,Credit Card,1139.68,1139.68,1,5/13/2024,Same Day
13338,30,Male,No,Headphones,HDP456,3,Cancelled,PayPal,1805.9,361.18,5,1/20/2024,Standard
13338,30,Male,No,Laptop,LTP123,3,Completed,Bank Transfer,674.32,674.32,1,5/30/2024,Standard
13339,62,Female,No,Headphones,HDP456,1,Completed,Bank Transfer,2889.44,361.18,8,4/11/2024,Expedited
13340,80,Male,No,Tablet,TBL345,2,Cancelled,PayPal,1572.82,786.41,2,5/20/2024,Same Day
13340,80,Male,No,Headphones,HDP456,5,Completed,Credit Card,2889.44,361.18,8,8/30/2024,Expedited
13342,26,Female,No,Smartphone,SMP234,5,Completed,PayPal,11396.8,1139.68,10,4/25/2024,Standard
13342,26,Female,No,Smartwatch,SWT567,4,Completed,PayPal,2757,459.5,6,6/22/2024,Expedited
13343,49,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,3932.05,786.41,5,2/21/2024,Same Day
13345,68,Female,Yes,Smartphone,SMP234,3,Completed,Credit Card,5698.4,1139.68,5,4/17/2024,Expedited
13347,67,Female,No,Tablet,TBL345,5,Completed,Bank Transfer,786.41,786.41,1,8/9/2024,Standard
13348,22,Male,No,Headphones,HDP456,1,Completed,Credit Card,1444.72,361.18,4,2/25/2024,Same Day
13348,22,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,4595,459.5,10,2/26/2024,Same Day
13349,57,Female,No,Smartwatch,SWT567,5,Completed,PayPal,2297.5,459.5,5,4/13/2024,Same Day
13349,57,Female,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,6/19/2024,Same Day
13351,49,Male,No,Smartwatch,SWT567,3,Completed,Credit Card,4595,459.5,10,3/23/2024,Expedited
13351,49,Male,Yes,Smartwatch,SWT567,5,Completed,Bank Transfer,919,459.5,2,8/12/2024,Standard
13351,49,Male,No,Headphones,HDP456,5,Completed,PayPal,1083.54,361.18,3,9/4/2024,Expedited
13353,40,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,7/29/2024,Same Day
13353,40,Male,No,Smartwatch,SWT567,4,Completed,PayPal,919,459.5,2,8/19/2024,Standard
13355,63,Female,No,Tablet,TBL345,2,Completed,PayPal,1572.82,786.41,2,5/6/2024,Same Day
13355,63,Female,No,Laptop,LTP123,1,Cancelled,Credit Card,674.32,674.32,1,7/9/2024,Standard
13356,53,Male,No,Headphones,HDP456,1,Completed,Credit Card,2528.26,361.18,7,1/3/2024,Expedited
13357,25,Female,No,Tablet,TBL345,1,Completed,Credit Card,6291.28,786.41,8,2/4/2024,Standard
13358,54,Male,No,Smartwatch,SWT567,3,Completed,Bank Transfer,459.5,459.5,1,2/11/2024,Same Day
13358,54,Male,No,Smartwatch,SWT567,2,Completed,PayPal,4595,459.5,10,5/3/2024,Expedited
13358,54,Male,No,Smartphone,SMP234,4,Cancelled,Credit Card,9117.44,1139.68,8,9/17/2024,Same Day
13360,37,Female,Yes,Smartphone,SMP234,1,Cancelled,Bank Transfer,2279.36,1139.68,2,1/14/2024,Standard
13360,37,Female,No,Smartphone,SMP234,5,Completed,PayPal,2279.36,1139.68,2,5/9/2024,Standard
13363,80,Male,No,Headphones,HDP456,3,Completed,Bank Transfer,3250.62,361.18,9,8/2/2024,Expedited
13364,59,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,1083.54,361.18,3,4/7/2024,Expedited
13367,79,Female,No,Smartphone,SMP234,1,Completed,Bank Transfer,1139.68,1139.68,1,3/12/2024,Standard
13368,25,Male,No,Tablet,TBL345,2,Completed,Credit Card,3932.05,786.41,5,1/12/2024,Standard
13369,38,Male,No,Tablet,TBL345,2,Completed,Bank Transfer,2359.23,786.41,3,9/12/2024,Standard
13370,50,Female,Yes,Smartwatch,SWT567,5,Completed,Credit Card,459.5,459.5,1,1/8/2024,Standard
13370,50,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,7/27/2024,Standard
13370,50,Female,No,Headphones,HDP456,4,Cancelled,Credit Card,722.36,361.18,2,8/15/2024,Same Day
13371,25,Female,No,Smartphone,SMP234,5,Completed,Credit Card,10257.12,1139.68,9,1/22/2024,Expedited
13371,25,Female,No,Smartphone,SMP234,1,Completed,Credit Card,11396.8,1139.68,10,5/10/2024,Standard
13372,75,Male,No,Smartwatch,SWT567,1,Completed,Credit Card,1378.5,459.5,3,1/21/2024,Same Day
13372,75,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,1805.9,361.18,5,3/21/2024,Same Day
13374,73,Male,No,Headphones,HDP456,2,Completed,PayPal,2528.26,361.18,7,6/13/2024,Expedited
13374,73,Male,No,Laptop,LTP123,2,Completed,PayPal,4045.92,674.32,6,7/7/2024,Same Day
13374,73,Male,Yes,Tablet,TBL345,4,Cancelled,Credit Card,3932.05,786.41,5,8/10/2024,Expedited
13377,21,Male,No,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,7/16/2024,Expedited
13378,43,Female,No,Tablet,TBL345,1,Cancelled,PayPal,7864.1,786.41,10,4/8/2024,Same Day
13380,45,Male,No,Laptop,LTP123,3,Completed,PayPal,6068.88,674.32,9,1/16/2024,Same Day
13380,45,Male,No,Smartwatch,SWT567,2,Completed,Credit Card,4595,459.5,10,3/11/2024,Expedited
13382,62,Male,No,Smartphone,SMP234,1,Completed,Bank Transfer,6838.08,1139.68,6,8/1/2024,Expedited
13384,65,Female,No,Laptop,LTP123,2,Cancelled,Bank Transfer,2022.96,674.32,3,4/9/2024,Standard
13386,73,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,7077.69,786.41,9,6/11/2024,Expedited
13388,75,Male,No,Tablet,TBL345,4,Completed,Credit Card,3145.64,786.41,4,2/24/2024,Standard
13390,73,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,3419.04,1139.68,3,7/16/2024,Expedited
13391,70,Female,No,Tablet,TBL345,5,Completed,PayPal,6291.28,786.41,8,7/21/2024,Standard
13392,67,Female,No,Laptop,LTP123,1,Completed,PayPal,1348.64,674.32,2,7/6/2024,Same Day
13393,38,Female,No,Laptop,LTP123,2,Completed,PayPal,1348.64,674.32,2,6/22/2024,Expedited
13394,43,Male,Yes,Laptop,LTP123,3,Cancelled,Bank Transfer,1348.64,674.32,2,1/26/2024,Standard
13394,43,Male,No,Laptop,LTP123,3,Cancelled,PayPal,674.32,674.32,1,6/3/2024,Same Day
13395,49,Male,No,Laptop,LTP123,2,Completed,Bank Transfer,4045.92,674.32,6,5/8/2024,Same Day
13395,49,Male,No,Laptop,LTP123,1,Completed,PayPal,4045.92,674.32,6,5/9/2024,Expedited
13395,49,Male,No,Tablet,TBL345,2,Completed,PayPal,3145.64,786.41,4,6/3/2024,Standard
13396,23,Male,No,Headphones,HDP456,5,Cancelled,Credit Card,2889.44,361.18,8,7/2/2024,Standard
13397,38,Male,No,Laptop,LTP123,3,Cancelled,Credit Card,6068.88,674.32,9,8/31/2024,Same Day
13398,53,Male,No,Smartwatch,SWT567,3,Cancelled,Bank Transfer,3216.5,459.5,7,3/4/2024,Expedited
13398,53,Male,No,Tablet,TBL345,4,Completed,Credit Card,7077.69,786.41,9,6/1/2024,Standard
13399,52,Female,No,Laptop,LTP123,2,Cancelled,Credit Card,5394.56,674.32,8,4/12/2024,Standard
13399,52,Female,No,Smartwatch,SWT567,1,Completed,Credit Card,2297.5,459.5,5,8/23/2024,Same Day
13402,48,Female,No,Tablet,TBL345,1,Cancelled,Credit Card,3932.05,786.41,5,1/22/2024,Standard
13402,48,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,5698.4,1139.68,5,6/20/2024,Standard
13403,18,Male,Yes,Tablet,TBL345,1,Completed,Bank Transfer,7077.69,786.41,9,2/29/2024,Expedited
13404,52,Female,Yes,Tablet,TBL345,3,Completed,Credit Card,6291.28,786.41,8,2/3/2024,Same Day
13404,52,Female,No,Smartwatch,SWT567,3,Cancelled,PayPal,4135.5,459.5,9,8/21/2024,Expedited
13407,77,Female,No,Tablet,TBL345,2,Completed,Bank Transfer,4718.46,786.41,6,2/29/2024,Same Day
13407,77,Female,No,Smartphone,SMP234,2,Completed,Credit Card,4558.72,1139.68,4,3/10/2024,Standard
13408,18,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,2279.36,1139.68,2,4/8/2024,Standard
13409,57,Female,No,Tablet,TBL345,3,Cancelled,Credit Card,7077.69,786.41,9,4/25/2024,Expedited
13410,66,Male,No,Smartwatch,SWT567,5,Completed,Credit Card,3216.5,459.5,7,5/7/2024,Expedited
13411,35,Male,Yes,Tablet,TBL345,5,Completed,Bank Transfer,7077.69,786.41,9,4/16/2024,Standard
13412,47,Male,No,Tablet,TBL345,2,Completed,Credit Card,7864.1,786.41,10,7/22/2024,Expedited
13412,47,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,361.18,361.18,1,8/3/2024,Standard
13412,47,Male,No,Smartphone,SMP234,3,Cancelled,Bank Transfer,3419.04,1139.68,3,9/1/2024,Same Day
13413,24,Female,No,Tablet,TBL345,3,Completed,Bank Transfer,2359.23,786.41,3,1/24/2024,Standard
13413,24,Female,Yes,Tablet,TBL345,2,Completed,PayPal,7077.69,786.41,9,6/25/2024,Standard
13413,24,Female,No,Smartwatch,SWT567,2,Completed,Bank Transfer,1378.5,459.5,3,9/23/2024,Expedited
13414,63,Female,No,Smartwatch,SWT567,5,Completed,Bank Transfer,4135.5,459.5,9,1/20/2024,Standard
13414,63,Female,Yes,Headphones,HDP456,1,Completed,Credit Card,3250.62,361.18,9,9/6/2024,Same Day
13414,63,Female,Yes,Tablet,TBL345,3,Cancelled,Bank Transfer,786.41,786.41,1,9/10/2024,Standard
13416,71,Male,No,Smartwatch,SWT567,1,Cancelled,Credit Card,2757,459.5,6,2/4/2024,Expedited
13416,71,Male,No,Tablet,TBL345,4,Cancelled,Credit Card,3145.64,786.41,4,7/9/2024,Same Day
13416,71,Male,Yes,Tablet,TBL345,1,Cancelled,Bank Transfer,4718.46,786.41,6,7/29/2024,Standard
13417,57,Male,No,Tablet,TBL345,1,Completed,Bank Transfer,1572.82,786.41,2,3/27/2024,Expedited
13417,57,Male,No,Headphones,HDP456,1,Cancelled,Credit Card,2167.08,361.18,6,9/13/2024,Expedited
13421,50,Female,Yes,Laptop,LTP123,1,Completed,PayPal,674.32,674.32,1,1/18/2024,Expedited
13421,50,Female,No,Headphones,HDP456,5,Completed,PayPal,1444.72,361.18,4,1/28/2024,Same Day
13421,50,Female,No,Laptop,LTP123,3,Completed,Credit Card,2022.96,674.32,3,3/29/2024,Standard
13423,47,Male,No,Headphones,HDP456,2,Completed,Bank Transfer,2167.08,361.18,6,3/24/2024,Same Day
13423,47,Male,No,Laptop,LTP123,4,Cancelled,PayPal,3371.6,674.32,5,5/30/2024,Same Day
13426,66,Female,No,Headphones,HDP456,4,Completed,PayPal,2167.08,361.18,6,4/25/2024,Same Day
13430,50,Male,No,Smartwatch,SWT567,4,Cancelled,PayPal,3216.5,459.5,7,6/13/2024,Expedited
13431,22,Male,No,Laptop,LTP123,3,Cancelled,Bank Transfer,4720.24,674.32,7,8/29/2024,Expedited
13431,22,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,4718.46,786.41,6,9/7/2024,Same Day
13432,63,Male,Yes,Headphones,HDP456,3,Completed,PayPal,3250.62,361.18,9,2/5/2024,Expedited
13435,59,Male,Yes,Laptop,LTP123,2,Completed,Bank Transfer,3371.6,674.32,5,6/19/2024,Same Day
13435,59,Male,No,Smartwatch,SWT567,4,Completed,Bank Transfer,919,459.5,2,9/22/2024,Same Day
13439,77,Female,No,Smartphone,SMP234,5,Completed,Bank Transfer,5698.4,1139.68,5,9/19/2024,Standard
13441,69,Male,Yes,Tablet,TBL345,2,Cancelled,Credit Card,7864.1,786.41,10,4/7/2024,Standard
13441,69,Male,Yes,Tablet,TBL345,3,Completed,PayPal,3145.64,786.41,4,5/27/2024,Standard
13442,44,Male,No,Headphones,HDP456,2,Cancelled,Credit Card,1805.9,361.18,5,7/12/2024,Standard
13444,27,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2528.26,361.18,7,4/5/2024,Same Day
13444,27,Female,No,Laptop,LTP123,4,Completed,Bank Transfer,5394.56,674.32,8,6/4/2024,Same Day
13445,44,Female,No,Laptop,LTP123,5,Completed,Bank Transfer,5394.56,674.32,8,2/13/2024,Standard
13445,44,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,459.5,459.5,1,4/16/2024,Expedited
13445,44,Female,No,Tablet,TBL345,1,Completed,PayPal,7864.1,786.41,10,7/30/2024,Expedited
13446,20,Female,Yes,Laptop,LTP123,5,Completed,PayPal,5394.56,674.32,8,3/18/2024,Expedited
13447,42,Female,Yes,Smartphone,SMP234,4,Completed,Credit Card,10257.12,1139.68,9,6/27/2024,Standard
13448,70,Female,No,Tablet,TBL345,5,Cancelled,PayPal,786.41,786.41,1,5/19/2024,Standard
13448,70,Female,No,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,9/4/2024,Standard
13449,21,Female,No,Smartwatch,SWT567,2,Cancelled,Bank Transfer,4595,459.5,10,1/25/2024,Expedited
13451,57,Male,No,Tablet,TBL345,2,Cancelled,Bank Transfer,4718.46,786.41,6,2/13/2024,Standard
13452,77,Female,No,Smartphone,SMP234,4,Cancelled,PayPal,9117.44,1139.68,8,1/2/2024,Same Day
13453,20,Female,Yes,Tablet,TBL345,2,Cancelled,Bank Transfer,6291.28,786.41,8,1/12/2024,Expedited
13454,73,Female,No,Laptop,LTP123,5,Cancelled,Bank Transfer,2697.28,674.32,4,7/21/2024,Same Day
13455,35,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,2697.28,674.32,4,6/22/2024,Expedited
13456,21,Female,Yes,Tablet,TBL345,4,Completed,Bank Transfer,5504.87,786.41,7,4/10/2024,Expedited
13456,21,Female,No,Headphones,HDP456,4,Cancelled,Bank Transfer,2528.26,361.18,7,8/9/2024,Same Day
13458,70,Female,No,Tablet,TBL345,2,Cancelled,PayPal,2359.23,786.41,3,4/18/2024,Standard
13461,36,Female,Yes,Laptop,LTP123,5,Cancelled,Bank Transfer,3371.6,674.32,5,2/19/2024,Standard
13461,36,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,919,459.5,2,7/4/2024,Standard
13462,33,Female,No,Laptop,LTP123,3,Cancelled,Credit Card,5394.56,674.32,8,1/23/2024,Expedited
13462,33,Female,Yes,Smartphone,SMP234,2,Cancelled,PayPal,1139.68,1139.68,1,7/26/2024,Same Day
13463,55,Male,No,Smartwatch,SWT567,1,Completed,Bank Transfer,2297.5,459.5,5,1/21/2024,Standard
13463,55,Male,No,Laptop,LTP123,5,Cancelled,Credit Card,3371.6,674.32,5,9/21/2024,Standard
13464,40,Male,No,Laptop,LTP123,4,Completed,Credit Card,3371.6,674.32,5,1/3/2024,Standard
13464,40,Male,Yes,Tablet,TBL345,5,Cancelled,Credit Card,7864.1,786.41,10,6/14/2024,Standard
13464,40,Male,No,Tablet,TBL345,4,Completed,Bank Transfer,7864.1,786.41,10,8/28/2024,Same Day
13465,62,Female,No,Laptop,LTP123,5,Completed,PayPal,3371.6,674.32,5,4/21/2024,Same Day
13465,62,Female,No,Smartwatch,SWT567,2,Completed,Credit Card,3676,459.5,8,5/15/2024,Same Day
13466,61,Male,No,Tablet,TBL345,3,Completed,Credit Card,3932.05,786.41,5,1/18/2024,Expedited
13467,21,Female,No,Laptop,LTP123,1,Cancelled,Bank Transfer,5394.56,674.32,8,3/30/2024,Expedited
13468,57,Female,No,Laptop,LTP123,4,Cancelled,PayPal,6068.88,674.32,9,4/29/2024,Expedited
13468,57,Female,Yes,Smartwatch,SWT567,2,Cancelled,PayPal,2297.5,459.5,5,7/25/2024,Expedited
13469,61,Female,No,Headphones,HDP456,2,Cancelled,Credit Card,2167.08,361.18,6,9/10/2024,Same Day
13470,54,Female,Yes,Smartwatch,SWT567,1,Completed,Credit Card,919,459.5,2,2/1/2024,Expedited
13471,64,Female,No,Smartphone,SMP234,5,Completed,Credit Card,9117.44,1139.68,8,1/24/2024,Same Day
13471,64,Female,No,Laptop,LTP123,1,Completed,Bank Transfer,2697.28,674.32,4,4/17/2024,Standard
13473,30,Male,No,Tablet,TBL345,5,Cancelled,Bank Transfer,6291.28,786.41,8,4/21/2024,Expedited
13473,30,Male,No,Smartwatch,SWT567,5,Completed,PayPal,1378.5,459.5,3,6/7/2024,Same Day
13473,30,Male,Yes,Smartphone,SMP234,5,Completed,Credit Card,5698.4,1139.68,5,8/28/2024,Standard
13474,33,Female,No,Tablet,TBL345,2,Completed,PayPal,5504.87,786.41,7,8/4/2024,Standard
13475,46,Male,No,Laptop,LTP123,4,Completed,Credit Card,4720.24,674.32,7,2/29/2024,Standard
13477,31,Male,No,Headphones,HDP456,1,Completed,Bank Transfer,2167.08,361.18,6,6/3/2024,Standard
13482,36,Female,Yes,Headphones,HDP456,5,Cancelled,Bank Transfer,361.18,361.18,1,8/7/2024,Same Day
13484,41,Male,No,Smartphone,SMP234,5,Completed,Credit Card,4558.72,1139.68,4,6/11/2024,Expedited
13484,41,Male,No,Tablet,TBL345,4,Completed,PayPal,5504.87,786.41,7,8/25/2024,Same Day
13486,56,Female,No,Laptop,LTP123,1,Completed,PayPal,2022.96,674.32,3,1/6/2024,Expedited
13487,21,Male,No,Tablet,TBL345,3,Cancelled,Credit Card,3145.64,786.41,4,2/13/2024,Same Day
13488,46,Female,No,Smartwatch,SWT567,3,Cancelled,Credit Card,459.5,459.5,1,5/2/2024,Same Day
13489,39,Male,No,Smartwatch,SWT567,5,Cancelled,Bank Transfer,1378.5,459.5,3,3/23/2024,Same Day
13490,70,Female,No,Smartphone,SMP234,4,Completed,Credit Card,9117.44,1139.68,8,5/15/2024,Standard
13491,69,Female,No,Headphones,HDP456,5,Completed,Bank Transfer,1444.72,361.18,4,4/13/2024,Expedited
13492,52,Male,No,Tablet,TBL345,4,Cancelled,Bank Transfer,3145.64,786.41,4,2/18/2024,Standard
13493,79,Male,No,Smartwatch,SWT567,3,Completed,PayPal,1378.5,459.5,3,3/22/2024,Expedited
13494,65,Female,No,Smartphone,SMP234,1,Completed,PayPal,4558.72,1139.68,4,6/9/2024,Expedited
13498,71,Male,No,Smartphone,SMP234,3,Cancelled,Credit Card,3419.04,1139.68,3,6/10/2024,Standard
13499,56,Female,Yes,Headphones,HDP456,2,Completed,Bank Transfer,2889.44,361.18,8,1/3/2024,Expedited
13500,34,Male,No,Smartphone,SMP234,1,Completed,PayPal,3419.04,1139.68,3,1/12/2024,Standard
13500,34,Male,Yes,Laptop,LTP123,1,Cancelled,Bank Transfer,4720.24,674.32,7,2/7/2024,Same Day
13504,18,Male,Yes,Smartphone,SMP234,2,Cancelled,Bank Transfer,4558.72,1139.68,4,5/24/2024,Same Day
13504,18,Male,No,Tablet,TBL345,1,Cancelled,Bank Transfer,3932.05,786.41,5,5/25/2024,Standard
13505,55,Male,No,Headphones,HDP456,3,Completed,PayPal,3611.8,361.18,10,3/23/2024,Expedited
13507,74,Male,No,Smartphone,SMP234,2,Cancelled,PayPal,3419.04,1139.68,3,2/13/2024,Standard
13507,74,Male,Yes,Laptop,LTP123,1,Cancelled,PayPal,5394.56,674.32,8,3/9/2024,Standard
13511,61,Male,No,Smartwatch,SWT567,1,Cancelled,Bank Transfer,1838,459.5,4,3/19/2024,Standard
